Transaction_ID,Date,Station_Name,OMC,City,Province,Fuel_Type,Price_Per_Liter_PKR,Volume_Sold_Liters,Total_Revenue_PKR,Payment_Method,Customer_Type
TXN-20253698,2025-05-29,PSO Lahore Blue Area Station,PSO,Lahore,Punjab,High Speed Diesel,296.48,128.35,38053.21,JazzCash,Individual
TXN-20253699,27/07/2026,Shell Karachi F-7 Markaz Pump,Shell,Karachi,Sindh,Super (92 Ron),278.33,33.15,9226.64,CASH,Corporate Fleet
TXN-20253700,2026-01-22,PSO Karachi Blue Area Station,PSO,Karachi,Sindh,Super (92 Ron),267.99,0.0,0.0,Debit Card,Corporate
TXN-20253701,2026-01-21,Hascol Peshawar Super Highway Station,Hascol,Peshawar,KPK,Super (92 Ron),279.36,44.7,12487.39,Debit Card,Agriculture
TXN-20253702,2025-10-11,Shell Quetta F-7 Markaz Pump,Shell,Quetta,Balochistan,High Speed Diesel,276.08,56.42,15576.43,Debit Card,Agriculture
TXN-20253703,2025-07-05,PSO Multan Clifton Service Station,PSO,Multan,Punjab,High Speed Diesel,288.32,124.42,35872.77,CASH,Individual
TXN-20253704,2025-02-24,Hascol Lahore Super Highway Station,Hascol,Lahore,Punjab,Super (92 Ron),275.21,72.97,20082.07,CASH,individual
TXN-20253705,2025-08-15,Hascol Quetta Super Highway Station,Hascol,Quetta,Balochistan,Super (92 Ron),265.82,24.97,6637.53,credit card,Agriculture
TXN-20253706,2026-02-08,Cnergyico Sialkot Murree Road Station,Cnergyico,Sialkot,Punjab,High Speed Diesel,299.51,43.09,12905.89,CASH,Agriculture
TXN-20253707,2025-05-26,Total Parco Islamabad Shahrah-e-Faisal Point,Total Parco,Islamabad,Islamabad ICT,Super (92 Ron),264.17,146.11,38597.88,Debit Card,Corporate Fleet
TXN-20253708,2025-12-08,Total Parco Multan Shahrah-e-Faisal Point,Total Parco,Multan,Punjab,Super (92 Ron),269.24,105.6,28431.74,CASH,Corporate Fleet
TXN-20253709,2026-08-31,Attock Petroleum Karachi Khyber Pass Pump,Attock Petroleum,Karachi,Sindh,Hi-Octane (97 Ron),315.85,103.3,32627.31,Cash,Individual
TXN-20253710,2025-09-28,Cnergyico Peshawar Hub River Road Pump,Cnergyico,Peshawar,KPK,High Speed Diesel,288.05,131.32,37826.73,credit card,Agriculture
TXN-20253711,2025-10-11,Cnergyico Quetta Hub River Road Pump,Cnergyico,Quetta,Balochistan,High Speed Diesel,295.09,88.51,26118.42,cash,Corporate
TXN-20253712,2025-07-14,Attock Petroleum Multan Industrial Area Pump,Attock Petroleum,Multan,Punjab,CNG,210.19,139.98,29422.4,Fleet Card,Individual
TXN-20253713,2026-01-19,PSO Sialkot Clifton Service Station,PSO,Sialkot,Punjab,Hi-Octane (97 Ron),323.2,104.36,33729.15,cash,individual
TXN-20253714,30/03/2026,PSO Islamabad Lytton Road Pump,PSO,Islamabad,Islamabad ICT,CNG,204.41,106.11,21689.95,Debit Card,Corporate
TXN-20253715,2025-11-02,Cnergyico Sialkot Multan Road Filling Point,Cnergyico,Sialkot,Punjab,High Speed Diesel,289.98,143.48,41606.33,Fleet Card,individual
TXN-20253716,2026-05-20,Cnergyico Islamabad Murree Road Station,Cnergyico,Islamabad,Islamabad ICT,High Speed Diesel,294.51,136.04,40065.14,JazzCash,Agriculture
TXN-20253717,2025-06-20,Hascol Rawalpindi Ferozepur Road Pump,Hascol,Rawalpindi,Punjab,CNG,204.28,96.57,19727.32,Cash,Agriculture
TXN-20253718,19/01/2025,Attock Petroleum Multan Khyber Pass Pump,Attock Petroleum,Multan,Punjab,Hi-Octane (97 Ron),301.4,9209.99,2775890.99,cash,Corporate
TXN-20253719,2025-01-11,Shell Sialkot Mall Road Station,Shell,Sialkot,Punjab,CNG,200.82,59.91,12031.13,Mobile Wallet,Agriculture
TXN-20253720,17-Feb-25,Hascol Karachi Super Highway Station,Hascol,Karachi,Sindh,Hi-Octane (97 Ron),329.94,145.1,47874.29,EasyPaisa,Corporate
TXN-20253721,2026-07-19,PSO Lahore Clifton Service Station,PSO,Lahore,Punjab,High Speed Diesel,288.79,107.73,31111.35,credit card,Individual
TXN-20253722,2025-11-18,PSO Peshawar GT Road Service,PSO,Peshawar,KPK,Super (92 Ron),273.59,0.0,0.0,cash,Corporate Fleet
TXN-20253723,2025-11-17,Cnergyico Karachi Multan Road Filling Point,Cnergyico,Karachi,Sindh,CNG,208.3,8.92,1858.04,Credit Card,Individual
TXN-20253724,31/05/2025,Total Parco Faisalabad Jail Road Petrol Pump,Total Parco,Faisalabad,Punjab,Super (92 Ron),260.43,113.83,29644.75,Mobile Wallet,Corporate
TXN-20253725,2026-07-26,Shell Lahore Karsaz Service Station,Shell,Lahore,Punjab,Hi-Octane (97 Ron),316.86,129.93,41169.62,EasyPaisa,Corporate
TXN-20253726,29-Mar-26,Hascol Sialkot Ferozepur Road Pump,Hascol,Sialkot,Punjab,CNG,202.56,,,Credit Card,Government
TXN-20253727,2026-03-04,Attock Petroleum Multan Khyber Pass Pump,Attock Petroleum,Multan,Punjab,CNG,203.06,136.2,27656.77,credit card,Agriculture
TXN-20253728,2026-04-17,Hascol Rawalpindi Super Highway Station,Hascol,Rawalpindi,Punjab,CNG,214.11,25.48,,credit card,Government
TXN-20253729,2025-06-06,Total Parco Rawalpindi G-11 Markaz Station,Total Parco,Rawalpindi,Punjab,CNG,204.44,15.98,3266.95,Debit Card,Government
TXN-20253730,2026-06-14,Cnergyico Peshawar Murree Road Station,Cnergyico,Peshawar,KPK,High Speed Diesel,300.11,142.81,42858.71,cash,Individual
TXN-20253731,2025-04-06,Shell Faisalabad Mall Road Station,Shell,Faisalabad,Punjab,Hi-Octane (97 Ron),301.62,17.33,5227.07,Cash,individual
TXN-20253732,2026-01-04,PSO Karachi Clifton Service Station,PSO,Karachi,Sindh,Hi-Octane (97 Ron),297.08,84.02,24960.66,Cash,individual
TXN-20253733,2026-04-16,Shell Lahore University Road Pump,Shell,Lahore,Punjab,CNG,210.35,83.53,,Debit Card,Individual
TXN-20253734,2025-10-09,Attock Petroleum Karachi Saddar Filling Station,Attock Petroleum,Karachi,Sindh,CNG,212.29,130.63,27731.44,Cash,Agriculture
TXN-20253735,07/08/2025,Cnergyico Karachi Multan Road Filling Point,Cnergyico,Karachi,Sindh,Hi-Octane (97 Ron),298.37,31.52,9404.62,JazzCash,Agriculture
TXN-20253735,07/08/2025,Cnergyico Karachi Multan Road Filling Point,Cnergyico,Karachi,Sindh,Hi-Octane (97 Ron),298.37,31.52,9404.62,JazzCash,Agriculture
TXN-20253736,2026-01-31,Attock Petroleum Islamabad Khyber Pass Pump,Attock Petroleum,Islamabad,Islamabad ICT,Hi-Octane (97 Ron),301.71,86.3,26037.57,credit card,Corporate
TXN-20253737,22/04/2026,PSO Karachi Lytton Road Pump,PSO,Karachi,Sindh,CNG,213.96,18.04,3859.84,Fleet Card,individual
TXN-20253738,2025-01-23,Hascol Peshawar Hayatabad Filling Station,Hascol,Peshawar,KPK,CNG,206.6,24.2,4999.72,credit card,Government
TXN-20253739,2026-04-25,Attock Petroleum Islamabad Saddar Filling Station,Attock Petroleum,Islamabad,Islamabad ICT,Hi-Octane (97 Ron),302.38,78.21,23649.14,EasyPaisa,individual
TXN-20253740,2025-10-04,Attock Petroleum Karachi Saddar Filling Station,Attock Petroleum,Karachi,Sindh,High Speed Diesel,296.83,5306.03,1574988.88,Cash,Corporate Fleet
TXN-20253741,2025-03-12,Attock Petroleum Lahore Khyber Pass Pump,Attock Petroleum,Lahore,Punjab,Super (92 Ron),281.47,70.23,19767.64,Debit Card,individual
TXN-20253742,2026-04-24,Cnergyico Rawalpindi Murree Road Station,Cnergyico,Rawalpindi,Punjab,Super (92 Ron),283.21,111.01,31439.14,Fleet Card,Corporate
TXN-20253743,2025-07-14,PSO Faisalabad Lytton Road Pump,PSO,Faisalabad,Punjab,Hi-Octane (97 Ron),299.32,30.1,9009.53,Credit Card,Corporate Fleet
TXN-20253744,2026-04-30,Shell Peshawar Gulberg Station,Shell,Peshawar,KPK,CNG,219.3,11602.6,2544450.18,CASH,Individual
TXN-20253745,2026-05-16,PSO Lahore Clifton Service Station,PSO,Lahore,Punjab,CNG,201.13,59.09,11884.77,CASH,Individual
TXN-20253746,2026-01-25,Shell Quetta Karsaz Service Station,Shell,Quetta,Balochistan,Super (92 Ron),281.96,28.52,8041.5,CASH,Government
TXN-20253747,2025-11-01,Cnergyico Faisalabad Murree Road Station,Cnergyico,Faisalabad,Punjab,CNG,211.27,53.99,11406.47,cash,individual
TXN-20253748,2025-06-25,Attock Petroleum Peshawar Saddar Filling Station,Attock Petroleum,Peshawar,KPK,Hi-Octane (97 Ron),310.09,141.35,43831.22,Mobile Wallet,Corporate
TXN-20253749,2025-01-20,Hascol Sialkot Ferozepur Road Pump,Hascol,Sialkot,Punjab,CNG,200.87,123.52,24811.46,EasyPaisa,Corporate
TXN-20253750,02-Jul-25,Shell Peshawar Mall Road Station,Shell,Peshawar,KPK,Hi-Octane (97 Ron),310.66,28.3,8791.68,Fleet Card,Agriculture
TXN-20253751,2026-05-26,Attock Petroleum Multan Motorway Service Area,Attock Petroleum,Multan,Punjab,Hi-Octane (97 Ron),314.89,10.56,3325.24,credit card,Individual
TXN-20253752,2026-07-19,Hascol Quetta Hayatabad Filling Station,Hascol,Quetta,Balochistan,CNG,216.91,94.56,20511.01,CASH,Corporate Fleet
TXN-20253753,2025-09-20,Total Parco Karachi G-11 Markaz Station,Total Parco,Karachi,Sindh,Hi-Octane (97 Ron),309.57,94.6,29285.32,CASH,Corporate
TXN-20253754,2026-08-01,Shell Peshawar University Road Pump,Shell,Peshawar,KPK,Super (92 Ron),266.1,8324.07,2215035.03,Cash,Agriculture
TXN-20253755,2025-11-30,Shell Sialkot Karsaz Service Station,Shell,Sialkot,Punjab,High Speed Diesel,272.19,18.5,5035.52,Cash,Government
TXN-20253756,2026-08-31,Total Parco Quetta Jail Road Petrol Pump,Total Parco,Quetta,Balochistan,Super (92 Ron),265.94,112.6,29944.84,Credit Card,individual
TXN-20253757,2026-01-22,Shell Sialkot Karsaz Service Station,Shell,Sialkot,Punjab,Hi-Octane (97 Ron),327.38,122.57,40126.97,Cash,Individual
TXN-20253758,2026-08-30,Hascol Sialkot Ferozepur Road Pump,Hascol,Sialkot,Punjab,Super (92 Ron),271.97,101.89,27711.02,Fleet Card,Corporate Fleet
TXN-20253759,2025-06-08,Total Parco Islamabad Jail Road Petrol Pump,Total Parco,Islamabad,Islamabad ICT,Hi-Octane (97 Ron),299.24,46.52,16704.77,Credit Card,Agriculture
TXN-20253760,2025-12-14,Total Parco Lahore Shahrah-e-Faisal Point,Total Parco,Lahore,Punjab,Hi-Octane (97 Ron),301.65,129.43,39042.56,Debit Card,individual
TXN-20253761,2025-07-10,Shell Sialkot F-7 Markaz Pump,Shell,Sialkot,Punjab,High Speed Diesel,278.03,23.49,6530.92,Cash,Corporate Fleet
TXN-20253762,2026-03-10,Shell Quetta F-7 Markaz Pump,Shell,Quetta,Balochistan,Super (92 Ron),281.63,114.61,32277.61,credit card,Corporate Fleet
TXN-20253763,2026-07-19,Hascol Sialkot Hayatabad Filling Station,Hascol,Sialkot,Punjab,High Speed Diesel,273.29,135.89,37137.38,credit card,Corporate
TXN-20253764,2025-02-25,Shell Islamabad University Road Pump,Shell,Islamabad,Islamabad ICT,CNG,203.91,88.15,17974.67,Cash,Corporate Fleet
TXN-20253765,2025-04-15,Shell Peshawar University Road Pump,Shell,Peshawar,KPK,CNG,-99.0,,,Credit Card,Agriculture
TXN-20253766,07/03/2026,Cnergyico Islamabad Hub River Road Pump,Cnergyico,Islamabad,Islamabad ICT,High Speed Diesel,303.85,134.47,40858.71,Mobile Wallet,Individual
TXN-20253767,2025-03-03,PSO Peshawar Lytton Road Pump,PSO,Peshawar,KPK,CNG,204.41,65.52,13392.94,Cash,Corporate
TXN-20253768,2025-11-28,Total Parco Karachi Shahrah-e-Faisal Point,Total Parco,Karachi,Sindh,High Speed Diesel,288.49,21.51,6205.42,Debit Card,Government
TXN-20253769,22-Jun-26,Attock Petroleum Karachi Khyber Pass Pump,Attock Petroleum,Karachi,Sindh,Super (92 Ron),275.0,73.56,20229.0,credit card,Corporate
TXN-20253770,2025-07-10,Cnergyico Multan Multan Road Filling Point,Cnergyico,Multan,Punjab,Super (92 Ron),267.81,64.42,17252.32,JazzCash,Corporate Fleet
TXN-20253771,2026-06-17,Hascol Sialkot Hayatabad Filling Station,Hascol,Sialkot,Punjab,Super (92 Ron),262.5,20.44,,CASH,Corporate
TXN-20253772,2025-06-27,Total Parco Sialkot G-11 Markaz Station,Total Parco,Sialkot,Punjab,CNG,210.31,148.01,31127.98,Cash,Agriculture
TXN-20253773,07-Sep-25,Cnergyico Lahore Hub River Road Pump,Cnergyico,Lahore,Punjab,High Speed Diesel,,70.95,,Credit Card,Individual
TXN-20253774,2025-09-16,Cnergyico Faisalabad Hub River Road Pump,Cnergyico,Faisalabad,Punjab,CNG,212.15,54.28,11515.5,Debit Card,individual
TXN-20253775,2025-06-25,Total Parco Sialkot Jail Road Petrol Pump,Total Parco,Sialkot,Punjab,High Speed Diesel,281.7,102.57,28893.97,Credit Card,Corporate
TXN-20253776,2025-02-28,Total Parco Quetta Thokar Niaz Baig Station,Total Parco,Quetta,Balochistan,Hi-Octane (97 Ron),313.21,56.14,17583.61,cash,individual
TXN-20253777,2026-05-02,Hascol Sialkot Hayatabad Filling Station,Hascol,Sialkot,Punjab,High Speed Diesel,288.18,125.04,36034.03,Debit Card,Corporate
TXN-20253778,2026-06-02,Shell Karachi F-7 Markaz Pump,Shell,Karachi,Sindh,Super (92 Ron),274.37,99.19,27214.76,Debit Card,individual
TXN-20253779,31-Mar-25,Attock Petroleum Lahore Khyber Pass Pump,Attock Petroleum,Lahore,Punjab,High Speed Diesel,274.84,92.11,25315.51,Cash,Corporate Fleet
TXN-20253780,2026-08-19,Attock Petroleum Quetta Industrial Area Pump,Attock Petroleum,Quetta,Balochistan,Super (92 Ron),277.36,95.64,26526.71,JazzCash,individual
TXN-20253781,2025-07-01,Cnergyico Lahore Murree Road Station,Cnergyico,Lahore,Punjab,Hi-Octane (97 Ron),314.13,8703.78,2734118.41,EasyPaisa,individual
TXN-20253782,2025-09-01,Shell Peshawar University Road Pump,Shell,Peshawar,KPK,Hi-Octane (97 Ron),320.07,84.41,27017.11,Cash,Corporate Fleet
TXN-20253783,2025-04-18,Total Parco Faisalabad Jail Road Petrol Pump,Total Parco,Faisalabad,Punjab,High Speed Diesel,272.23,102.35,27862.74,Debit Card,Individual
TXN-20253784,2026-08-22,Hascol Lahore Hayatabad Filling Station,Hascol,Lahore,Punjab,CNG,205.02,129.72,26595.19,CASH,Corporate Fleet
TXN-20253785,2026-08-01,PSO Karachi Clifton Service Station,PSO,Karachi,Sindh,Hi-Octane (97 Ron),301.31,113.77,34280.04,Fleet Card,Individual
TXN-20253786,2026-01-06,PSO Peshawar GT Road Service,PSO,Peshawar,KPK,Hi-Octane (97 Ron),314.15,1590.61,499690.13,Credit Card,
TXN-20253787,2025-04-04,PSO Multan Cantt Filling Point,PSO,Multan,Punjab,Super (92 Ron),278.71,124.4,34671.52,Fleet Card,individual
TXN-20253788,18/10/2025,Hascol Multan Ferozepur Road Pump,Hascol,Multan,Punjab,CNG,215.28,84.26,18139.49,credit card,Individual
TXN-20253789,2025-11-13,PSO Lahore Lytton Road Pump,PSO,Lahore,Punjab,Super (92 Ron),280.46,120.29,33736.53,Credit Card,Agriculture
TXN-20253790,2025-09-29,Cnergyico Rawalpindi Multan Road Filling Point,Cnergyico,Rawalpindi,Punjab,Super (92 Ron),283.41,101.03,28632.91,credit card,Government
TXN-20253791,2025-06-18,Shell Rawalpindi F-7 Markaz Pump,Shell,Rawalpindi,Punjab,CNG,-99.0,92.13,-9120.87,credit card,Individual
TXN-20253792,2026-08-04,Attock Petroleum Sialkot Khyber Pass Pump,Attock Petroleum,Sialkot,Punjab,CNG,205.5,70.24,14434.32,Mobile Wallet,Corporate Fleet
TXN-20253793,2025-03-08,PSO Lahore Blue Area Station,PSO,Lahore,Punjab,Hi-Octane (97 Ron),306.27,112.8,34547.26,JazzCash,Government
TXN-20253794,2026-07-30,Shell Islamabad University Road Pump,Shell,Islamabad,Islamabad ICT,Super (92 Ron),260.28,9.27,2412.8,JazzCash,Government
TXN-20253795,30-Apr-25,Attock Petroleum Karachi Industrial Area Pump,Attock Petroleum,Karachi,Sindh,High Speed Diesel,288.37,74.73,21549.89,,Individual
TXN-20253796,2025-03-31,Attock Petroleum Multan Motorway Service Area,Attock Petroleum,Multan,Punjab,CNG,205.64,144.28,29669.74,Cash,Corporate
TXN-20253797,2026-06-20,Cnergyico Multan Multan Road Filling Point,Cnergyico,Multan,Punjab,Super (92 Ron),281.5,129.09,36338.83,Debit Card,Individual
TXN-20253798,23-Nov-25,Hascol Rawalpindi Hayatabad Filling Station,Hascol,Rawalpindi,Punjab,CNG,203.71,24.26,4942.0,Debit Card,Corporate
TXN-20253799,2026-01-04,Shell Quetta Mall Road Station,Shell,Quetta,Balochistan,CNG,215.16,56.08,12066.17,Debit Card,Agriculture
TXN-20253800,27/02/2026,Shell Multan F-7 Markaz Pump,Shell,Multan,Punjab,CNG,206.0,8.14,1676.84,Debit Card,Agriculture
TXN-20253801,2026-07-16,Total Parco Peshawar Shahrah-e-Faisal Point,Total Parco,Peshawar,KPK,High Speed Diesel,283.08,43.76,,Debit Card,Government
TXN-20253802,2026-02-23,Shell Faisalabad Mall Road Station,Shell,Faisalabad,Punjab,Super (92 Ron),260.5,5.84,1521.32,Cash,Individual
TXN-20253803,2026-06-09,Attock Petroleum Quetta Industrial Area Pump,Attock Petroleum,Quetta,Balochistan,High Speed Diesel,291.71,84.13,24541.56,Debit Card,Corporate
TXN-20253804,2025-09-21,Hascol Sialkot Super Highway Station,Hascol,Sialkot,Punjab,Hi-Octane (97 Ron),324.79,127.02,41254.83,cash,Individual
TXN-20253805,2026-04-07,PSO Karachi Blue Area Station,PSO,Karachi,Sindh,Hi-Octane (97 Ron),306.95,110.63,33957.88,EasyPaisa,Individual
TXN-20253806,2026-08-11,Total Parco Faisalabad Jail Road Petrol Pump,Total Parco,Faisalabad,Punjab,Super (92 Ron),289.09,59.35,17157.49,Fleet Card,Individual
TXN-20253807,2025-03-08,Cnergyico Peshawar Hub River Road Pump,Cnergyico,Peshawar,KPK,Super (92 Ron),263.36,13.66,3597.5,Fleet Card,Corporate
TXN-20253808,28/01/2026,Attock Petroleum Peshawar Industrial Area Pump,Attock Petroleum,Peshawar,KPK,CNG,211.39,134.11,28349.51,Cash,Corporate
TXN-20253809,2025-08-20,PSO Peshawar Defence Filling Point,PSO,Peshawar,KPK,Hi-Octane (97 Ron),303.27,121.94,36980.74,Fleet Card,Government
TXN-20253810,05/03/2025,Cnergyico Lahore Multan Road Filling Point,Cnergyico,Lahore,Punjab,CNG,214.0,39.8,8517.2,CASH,Agriculture
TXN-20253811,2025-01-07,Cnergyico Lahore Multan Road Filling Point,Cnergyico,Lahore,Punjab,Hi-Octane (97 Ron),309.06,28.22,8721.67,Cash,Agriculture
TXN-20253812,2026-03-07,PSO Sialkot GT Road Service,PSO,Sialkot,Punjab,Hi-Octane (97 Ron),298.94,7.66,2747.86,credit card,Individual
TXN-20253813,26-Mar-25,Hascol Karachi Super Highway Station,Hascol,Karachi,Sindh,CNG,212.62,35.17,7477.85,Fleet Card,Corporate Fleet
TXN-20253814,2025-07-28,Hascol Islamabad Hayatabad Filling Station,Hascol,Islamabad,Islamabad ICT,CNG,209.68,130.33,27327.59,cash,individual
TXN-20253815,2026-08-19,Hascol Peshawar Hayatabad Filling Station,Hascol,Peshawar,KPK,High Speed Diesel,272.56,82.59,22510.73,Cash,Individual
TXN-20253816,2025-01-12,Hascol Islamabad Ferozepur Road Pump,Hascol,Islamabad,Islamabad ICT,Hi-Octane (97 Ron),327.06,146.23,47825.98,Cash,Agriculture
TXN-20253817,2025-09-18,Attock Petroleum Quetta Industrial Area Pump,Attock Petroleum,Quetta,Balochistan,Super (92 Ron),273.26,,,Fleet Card,individual
TXN-20253818,2026-02-18,Total Parco Sialkot Jail Road Petrol Pump,Total Parco,Sialkot,Punjab,Hi-Octane (97 Ron),302.81,69.08,,Fleet Card,Corporate Fleet
TXN-20253819,2026-06-22,PSO Quetta GT Road Service,PSO,Quetta,Balochistan,High Speed Diesel,299.98,28.98,8693.42,credit card,Agriculture
TXN-20253820,2026-01-06,Total Parco Sialkot Shahrah-e-Faisal Point,Total Parco,Sialkot,Punjab,Hi-Octane (97 Ron),307.64,6.8,2091.95,Fleet Card,Individual
TXN-20253821,2026-08-13,Attock Petroleum Lahore Khyber Pass Pump,Attock Petroleum,Lahore,Punjab,Hi-Octane (97 Ron),295.72,53.86,15927.48,Credit Card,
TXN-20253822,2025-09-27,Attock Petroleum Peshawar Saddar Filling Station,Attock Petroleum,Peshawar,KPK,Super (92 Ron),282.2,84.91,,JazzCash,Corporate Fleet
TXN-20253823,2026-08-10,Total Parco Multan Shahrah-e-Faisal Point,Total Parco,Multan,Punjab,Hi-Octane (97 Ron),304.55,80.75,24592.41,Cash,Individual
TXN-20253824,2026-03-01,PSO Multan GT Road Service,PSO,Multan,Punjab,Super (92 Ron),279.94,46.5,13017.21,Cash,Corporate
TXN-20253825,30/06/2025,Hascol Lahore Ferozepur Road Pump,Hascol,Lahore,Punjab,Super (92 Ron),279.34,149.91,41875.86,credit card,Agriculture
TXN-20253826,2026-08-19,Total Parco Faisalabad G-11 Markaz Station,Total Parco,Faisalabad,Punjab,Super (92 Ron),267.59,63.15,16898.31,CASH,Agriculture
TXN-20253827,06-Aug-26,Cnergyico Quetta Murree Road Station,Cnergyico,Quetta,Balochistan,Hi-Octane (97 Ron),307.69,29.63,9116.85,EasyPaisa,Corporate Fleet
TXN-20253828,27/06/2025,Shell Rawalpindi F-7 Markaz Pump,Shell,Rawalpindi,Punjab,Super (92 Ron),261.33,120.45,31477.2,credit card,Corporate Fleet
TXN-20253829,2026-08-12,Total Parco Multan Jail Road Petrol Pump,Total Parco,Multan,Punjab,CNG,210.61,132.31,27865.81,EasyPaisa,Government
TXN-20253830,2025-07-01,Attock Petroleum Islamabad Khyber Pass Pump,Attock Petroleum,Islamabad,Islamabad ICT,High Speed Diesel,274.3,19.36,5310.45,cash,Corporate
TXN-20253831,2026-07-11,Hascol Quetta Ferozepur Road Pump,Hascol,Quetta,Balochistan,High Speed Diesel,294.71,83.08,24484.51,EasyPaisa,individual
TXN-20253832,11-Dec-25,Total Parco Peshawar Shahrah-e-Faisal Point,Total Parco,Peshawar,KPK,High Speed Diesel,273.3,34.81,9513.57,Cash,Agriculture
TXN-20253832,11-Dec-25,Total Parco Peshawar Shahrah-e-Faisal Point,Total Parco,Peshawar,KPK,High Speed Diesel,273.3,34.81,9513.57,Cash,Agriculture
TXN-20253833,2026-04-03,Total Parco Peshawar Shahrah-e-Faisal Point,Total Parco,Peshawar,KPK,Hi-Octane (97 Ron),314.83,53.99,16997.67,Mobile Wallet,Government
TXN-20253834,2025-07-25,Total Parco Karachi Shahrah-e-Faisal Point,Total Parco,Karachi,Sindh,CNG,218.69,29.6,6473.22,credit card,Corporate Fleet
TXN-20253835,14/07/2026,Cnergyico Rawalpindi Murree Road Station,Cnergyico,Rawalpindi,Punjab,High Speed Diesel,289.57,142.58,41286.89,Mobile Wallet,Agriculture
TXN-20253836,2026-08-23,PSO Sialkot Defence Filling Point,PSO,Sialkot,Punjab,Hi-Octane (97 Ron),9999.0,78.58,785721.42,Credit Card,Corporate
TXN-20253837,2026-05-31,Total Parco Multan Jail Road Petrol Pump,Total Parco,Multan,Punjab,High Speed Diesel,270.94,148.29,40177.69,JazzCash,Corporate Fleet
TXN-20253838,2025-08-08,Cnergyico Rawalpindi Murree Road Station,Cnergyico,Rawalpindi,Punjab,Super (92 Ron),288.05,38.27,11023.67,Credit Card,Government
TXN-20253839,15/04/2025,Total Parco Lahore Thokar Niaz Baig Station,Total Parco,Lahore,Punjab,CNG,215.51,78.81,16984.34,Mobile Wallet,Corporate Fleet
TXN-20253840,2025-10-07,PSO Faisalabad Cantt Filling Point,PSO,Faisalabad,Punjab,Super (92 Ron),267.82,27.94,7482.89,Cash,Corporate Fleet
TXN-20253841,2025-03-16,Total Parco Islamabad G-11 Markaz Station,Total Parco,Islamabad,Islamabad ICT,Hi-Octane (97 Ron),296.3,10768.3,3190647.29,Mobile Wallet,Agriculture
